item,itemLabel,imdbidLabel
http://www.wikidata.org/entity/Q6781094,Maryam Zakaria,nm4455797
http://www.wikidata.org/entity/Q6896829,Moloya Goswami,nm1655748
http://www.wikidata.org/entity/Q6752284,Manu Rishi,nm2286188
http://www.wikidata.org/entity/Q6798131,Mayuri Kango,nm0997177
http://www.wikidata.org/entity/Q6918852,Moubani Sorcar,nm4120513
http://www.wikidata.org/entity/Q6807608,Meenakshi Dixit,nm3924800
http://www.wikidata.org/entity/Q6807672,Meera Nandan,nm3515935
http://www.wikidata.org/entity/Q6809083,Meghna Naidu,nm1614895
http://www.wikidata.org/entity/Q6751815,Mansoor Ali Khan,nm1658967
http://www.wikidata.org/entity/Q6933441,Mukesh Tiwari,nm0864608
http://www.wikidata.org/entity/Q6894213,Mohit Sehgal,nm5013143
http://www.wikidata.org/entity/Q6809082,Meghna Kothari,nm1260897
http://www.wikidata.org/entity/Q6810448,Meiyang Chаng,nm2738962
http://www.wikidata.org/entity/Q6812836,Melissa Pais,nm4862206
http://www.wikidata.org/entity/Q6810525,Srikanth,nm0820241
http://www.wikidata.org/entity/Q6810525,Srikanth,nm1418927
http://www.wikidata.org/entity/Q6897670,Mona Ghosh Shetty,nm1983535
http://www.wikidata.org/entity/Q6845277,Mihika Verma,nm3817746
http://www.wikidata.org/entity/Q6894207,Mohit Malhotra,nm4541343
http://www.wikidata.org/entity/Q6897722,Mona Singh,nm1587175
http://www.wikidata.org/entity/Q6897938,Monami Ghosh,nm4120967
http://www.wikidata.org/entity/Q6900249,Monikangana Dutta,nm3913061
http://www.wikidata.org/entity/Q6933515,Mukhyamantri Chandru,nm1117706
http://www.wikidata.org/entity/Q6907341,Moola Narayana Swamy,nm0600570
http://www.wikidata.org/entity/Q6918980,Mouli Ganguly,nm1616627
http://www.wikidata.org/entity/Q6894200,Mohit Ahlawat,nm1897033
http://www.wikidata.org/entity/Q6933426,Mukesh Bhatt,nm0080319
http://www.wikidata.org/entity/Q6933546,Mukkamala,nm0611603
http://www.wikidata.org/entity/Q5223491,Rachana Banerjee,nm1383984
http://www.wikidata.org/entity/Q1386330,Ramesh Sippy,nm0802693
http://www.wikidata.org/entity/Q1395425,Sivaji Ganesan,nm0304262
http://www.wikidata.org/entity/Q4900935,Bhama,nm2778406
http://www.wikidata.org/entity/Q1203191,Arbaaz Khan,nm0451170
http://www.wikidata.org/entity/Q6379280,Kavita Bajaj,nm3725835
http://www.wikidata.org/entity/Q6383306,Keerthi Reddy,nm0444819
http://www.wikidata.org/entity/Q6416669,Kishwar Merchant,nm3874231
http://www.wikidata.org/entity/Q6382519,Kedamangalam Sadanandan,nm7873736
http://www.wikidata.org/entity/Q6394967,Keshav Arora,nm4284265
http://www.wikidata.org/entity/Q6395418,Ketki Dave,nm0989106
http://www.wikidata.org/entity/Q6401108,Khayyum,nm5312021
http://www.wikidata.org/entity/Q6416209,Kirti Kulhari,nm4112854
http://www.wikidata.org/entity/Q6380219,Kay Kay Menon,nm1946407
http://www.wikidata.org/entity/Q6410080,Kimi Katkar,nm0441322
http://www.wikidata.org/entity/Q6414820,Kiran Rathod,nm0993256
http://www.wikidata.org/entity/Q6414856,Kirat Bhattal,nm2486169
http://www.wikidata.org/entity/Q6416622,Kishor Kadam,nm0434263
http://www.wikidata.org/entity/Q6400549,Kharaj Mukherjee,nm1425584
http://www.wikidata.org/entity/Q6414281,Kinshuk Mahajan,nm9435898
http://www.wikidata.org/entity/Q6427345,Kollam Thulasi,nm0862014
http://www.wikidata.org/entity/Q6378929,Kausha Rach,nm6182914
http://www.wikidata.org/entity/Q6392028,Papu Pam Pam,nm4006523
http://www.wikidata.org/entity/Q6414804,Kiran Juneja,nm1185265
http://www.wikidata.org/entity/Q6429073,Koneenica Banerjee,nm3368637
http://www.wikidata.org/entity/Q6378953,Kaushik Ganguly,nm1907554
http://www.wikidata.org/entity/Q6378956,Kaushik Sen,nm1387306
http://www.wikidata.org/entity/Q6379291,Kavita Radheshyam,nm3892251
http://www.wikidata.org/entity/Q6379289,Kavita Kaushik,nm2817027
http://www.wikidata.org/entity/Q6383309,Keerti Gaekwad Kelkar,nm2822393
http://www.wikidata.org/entity/Q6379189,Kaveri Jha,nm2817703
http://www.wikidata.org/entity/Q6379241,Kavin Dave,nm3253318
http://www.wikidata.org/entity/Q6383305,Keerthi Chawla,nm2461300
http://www.wikidata.org/entity/Q6395064,Keshto Mukherjee,nm0611537
http://www.wikidata.org/entity/Q6428971,Kondavalasa Lakshmana Rao,nm1224201
http://www.wikidata.org/entity/Q6403133,Khursheed Bano,nm0452025
http://www.wikidata.org/entity/Q6410090,Kimi Verma,nm1525426
http://www.wikidata.org/entity/Q6416629,Kishore Bhanushali,nm2603838
http://www.wikidata.org/entity/Q6414803,Kiran Janjani,nm1334379
http://www.wikidata.org/entity/Q6414811,Kiran Kumar,nm0474820
http://www.wikidata.org/entity/Q1007993,Ganesh Venkatraman,nm3443674
http://www.wikidata.org/entity/Q3595129,Asrani,nm2147526
http://www.wikidata.org/entity/Q3595148,Shweta Menon,nm0579769
http://www.wikidata.org/entity/Q983053,Sohail Khan,nm0451326
http://www.wikidata.org/entity/Q3595158,Jiah Khan,nm2318317
http://www.wikidata.org/entity/Q3595144,Usha Uthup,nm0412683
http://www.wikidata.org/entity/Q3595169,Tanushree Dutta,nm1890268
http://www.wikidata.org/entity/Q3595178,Prithviraj Sukumaran,nm1335387
http://www.wikidata.org/entity/Q3595122,Baba Sehgal,nm0782242
http://www.wikidata.org/entity/Q3595161,Purushottam Laxman Deshpande,nm1194308
http://www.wikidata.org/entity/Q5111018,Christine Finn,nm0278097
http://www.wikidata.org/entity/Q6416627,Kishore,nm3132784
http://www.wikidata.org/entity/Q4901101,Bharat Bhushan,nm0080445
http://www.wikidata.org/entity/Q4900711,Bhagyalakshmi,nm2366511
http://www.wikidata.org/entity/Q4881792,Bela Shende,nm1913311
http://www.wikidata.org/entity/Q4901046,Bhanu Sri Mehra,nm4001529
http://www.wikidata.org/entity/Q1022530,Nagesh,nm0619309
http://www.wikidata.org/entity/Q901655,Jiiva,nm1883318
http://www.wikidata.org/entity/Q929422,Vinay Pathak,nm0665555
http://www.wikidata.org/entity/Q942959,Saira Banu,nm0052570
http://www.wikidata.org/entity/Q5102359,Chitrashi Rawat,nm2445480
http://www.wikidata.org/entity/Q5118311,Churni Ganguly,nm1902543
http://www.wikidata.org/entity/Q4888705,Benjamin Gilani,nm0318783
http://www.wikidata.org/entity/Q4900807,Bhairavi Goswami,nm3079380
http://www.wikidata.org/entity/Q1190439,Prabhu Deva,nm0222150
http://www.wikidata.org/entity/Q1231626,Divyanka Tripathi,nm3724910
http://www.wikidata.org/entity/Q1022556,C. Ramchandra,nm0708128
http://www.wikidata.org/entity/Q901649,Arya,nm1951127
http://www.wikidata.org/entity/Q5203811,D. Santosh,nm1430018
http://www.wikidata.org/entity/Q4779123,Aparajita Mohanty,nm3382815
http://www.wikidata.org/entity/Q4779145,Aparna Nair,nm4442444
http://www.wikidata.org/entity/Q1089147,Manju Pillai,nm1465444
http://www.wikidata.org/entity/Q967495,Vadivelu,nm1320904
http://www.wikidata.org/entity/Q4865906,Barun Chanda,nm0151285
http://www.wikidata.org/entity/Q4879891,Beena Kak,nm1916343
http://www.wikidata.org/entity/Q1372499,Jharana Das,nm1164076
http://www.wikidata.org/entity/Q4900668,Bhagwan Dada,nm0080173
http://www.wikidata.org/entity/Q4901047,Bhanu Uday,nm2486359
http://www.wikidata.org/entity/Q5101343,Chintha Ravi,nm1173080
http://www.wikidata.org/entity/Q1376396,Sharman Joshi,nm0430817
http://www.wikidata.org/entity/Q5108577,Chriselle Almeida,nm1679534
http://www.wikidata.org/entity/Q4897674,Betha Sudhakar,nm0837191
http://www.wikidata.org/entity/Q1018554,Byomkesh Tripathy,nm0873032
http://www.wikidata.org/entity/Q3595116,Begum Akhtar,nm1209683
http://www.wikidata.org/entity/Q4779120,Aparajita Ghosh Das,nm3370537
http://www.wikidata.org/entity/Q5141896,Sharwanand,nm2319565
http://www.wikidata.org/entity/Q1419299,Naresh Mitra,nm0593955
http://www.wikidata.org/entity/Q1226721,Dinshaw Bilimoria,nm0082234
http://www.wikidata.org/entity/Q5211952,Damandeep Singh Baggan,nm1568781
http://www.wikidata.org/entity/Q4865910,Barun Sobti,nm4949471
http://www.wikidata.org/entity/Q1105021,Dulquer Salmaan,nm4921260
http://www.wikidata.org/entity/Q961618,Debaki Bose,nm0097867
http://www.wikidata.org/entity/Q1018699,Vidya Malvade,nm1540244
http://www.wikidata.org/entity/Q5102429,Chittaranjan Giri,nm1283105
http://www.wikidata.org/entity/Q5102517,Chittoor Nagaiah,nm0619101
http://www.wikidata.org/entity/Q5103380,Cho Ramaswamy,nm1167164
http://www.wikidata.org/entity/Q944546,Sunny Deol,nm0219971
http://www.wikidata.org/entity/Q4866302,Basavaraju Venkata Padmanabha Rao,nm0655799
http://www.wikidata.org/entity/Q921798,Sabu Dastagir,nm0754942
http://www.wikidata.org/entity/Q970456,Koena Mitra,nm1239827
http://www.wikidata.org/entity/Q4900609,Bhagath Manuel,nm4027847
http://www.wikidata.org/entity/Q4900878,Bhakti Barve,nm0080268
http://www.wikidata.org/entity/Q1249473,Fatma Begum,nm0066828
http://www.wikidata.org/entity/Q4901036,Bhanu Bandopadhyay,nm0052322
http://www.wikidata.org/entity/Q4866224,Basanta Choudhury,nm0159330
http://www.wikidata.org/entity/Q5208551,Venkatesh Daggubati,nm0893142
http://www.wikidata.org/entity/Q5209727,Daisy Irani,nm9753319
http://www.wikidata.org/entity/Q5209729,Daisy Irani,nm0409787
http://www.wikidata.org/entity/Q4879890,Beena Antony,nm1036287
http://www.wikidata.org/entity/Q4880624,Begum Para,nm0660788
http://www.wikidata.org/entity/Q5216480,Daniel Balaji,nm1422363
http://www.wikidata.org/entity/Q4886805,Benaf Dadachandji,nm1045118
http://www.wikidata.org/entity/Q5222251,Darbuka Siva,nm4254923
http://www.wikidata.org/entity/Q4901039,Bhanu Chander,nm0080223
http://www.wikidata.org/entity/Q5101191,Chinni Jayanth,nm1232849
http://www.wikidata.org/entity/Q1063412,Ranbir Kapoor,nm1633541
http://www.wikidata.org/entity/Q5145470,Colin Pal,nm0657159
http://www.wikidata.org/entity/Q1156039,Shankar,nm0788171
http://www.wikidata.org/entity/Q1085037,Rimi Sen,nm1267008
http://www.wikidata.org/entity/Q1088653,Preetha Vijayakumar,nm0897226
http://www.wikidata.org/entity/Q1395430,Himesh Reshammiya,nm0720252
http://www.wikidata.org/entity/Q1396281,Sandhya Mridul,nm1269584
http://www.wikidata.org/entity/Q5209694,Daisy Bopanna,nm2065113
http://www.wikidata.org/entity/Q5210099,Dakssh Ajit Singh,nm5450886
http://www.wikidata.org/entity/Q5101846,Chiranjeevi Sarja,nm5699216
http://www.wikidata.org/entity/Q5102431,Chittaranjan Kolhatkar,nm2568651
http://www.wikidata.org/entity/Q5102498,Chitti Babu,nm0158357
http://www.wikidata.org/entity/Q5223859,Uttam Mohanty,nm0595948
http://www.wikidata.org/entity/Q5225034,Mihir Das,nm3372956
http://www.wikidata.org/entity/Q5225034,Mihir Das,nm8873451
http://www.wikidata.org/entity/Q1189950,Darsheel Safary,nm2594301
http://www.wikidata.org/entity/Q5101717,Chippy,nm1428288
http://www.wikidata.org/entity/Q5101799,Chirag Vohra,nm1979258
http://www.wikidata.org/entity/Q5101842,Chiranjeet,nm0149816
http://www.wikidata.org/entity/Q5102344,Chitrangada Singh,nm1696711
http://www.wikidata.org/entity/Q5116419,Chunibala Devi,nm0222447
http://www.wikidata.org/entity/Q5213375,Dan Dhanoa,nm1058208
http://www.wikidata.org/entity/Q5201073,Cyrus Broacha,nm1147990
http://www.wikidata.org/entity/Q5224380,Hara Patnaik,nm3394402
http://www.wikidata.org/entity/Q5211051,Daljeet Kaur,nm1097721
http://www.wikidata.org/entity/Q5211052,Daljeet Kaur,nm3233755
http://www.wikidata.org/entity/Q1387724,Yuvan Shankar Raja,nm1421776
http://www.wikidata.org/entity/Q1250743,Adnan Sami,nm0451152
http://www.wikidata.org/entity/Q1407499,Sonali Kulkarni,nm0006764
http://www.wikidata.org/entity/Q5224086,Sriram Panda,nm0659215
http://www.wikidata.org/entity/Q7041296,Nitin,nm1094012
http://www.wikidata.org/entity/Q7032179,Nigar Sultana,nm0631416
http://www.wikidata.org/entity/Q7041770,Nivedita Tiwari,nm4371831
http://www.wikidata.org/entity/Q7041301,Nitin Kapoor,nm1629078
http://www.wikidata.org/entity/Q7040479,Nishi,nm0632638
http://www.wikidata.org/entity/Q7070368,Nusrat Jahan,nm4495543
http://www.wikidata.org/entity/Q7117413,P. Madhavan,nm1031045
http://www.wikidata.org/entity/Q7117492,P. Ravi Shankar,nm5698493
http://www.wikidata.org/entity/Q6968406,Natarajan Subramaniam,nm0836991
http://www.wikidata.org/entity/Q6982712,Navya Natarajan,nm4592572
http://www.wikidata.org/entity/Q6987747,Neha Pendse,nm1667476
http://www.wikidata.org/entity/Q7037682,Nimisha Suresh,nm4101913
http://www.wikidata.org/entity/Q7040068,Nirmiti Sawant,nm1968395
http://www.wikidata.org/entity/Q7078380,Oduvil Unnikrishnan,nm0881292
http://www.wikidata.org/entity/Q6982770,Nawab Shah,nm1167594
http://www.wikidata.org/entity/Q7117445,P. Neelakantan,nm0624173
http://www.wikidata.org/entity/Q7117544,P. Shwetha,nm1451303
http://www.wikidata.org/entity/Q6966381,Narsing Yadav,nm0944833
http://www.wikidata.org/entity/Q6982218,Naved Aslam,nm1240831
http://www.wikidata.org/entity/Q6987749,Neha Sargam,nm5465817
http://www.wikidata.org/entity/Q7041818,Nivin Pauly,nm4028885
http://www.wikidata.org/entity/Q7090148,Omi Vaidya,nm1437925
http://www.wikidata.org/entity/Q7117525,P. S. Veerappa,nm1066777
http://www.wikidata.org/entity/Q6966149,Narra Venkateswara Rao,nm0621515
http://www.wikidata.org/entity/Q6982527,Navnindra Behl,nm1588928
http://www.wikidata.org/entity/Q6983461,Nazima,nm0623416
http://www.wikidata.org/entity/Q6983536,Nazneen Ghaani,nm1662427
http://www.wikidata.org/entity/Q6986807,Neelima Azeem,nm1201873
http://www.wikidata.org/entity/Q6986823,Neelu Vaghela,nm5417271
http://www.wikidata.org/entity/Q7069964,Nupur Mehta,nm1800689
http://www.wikidata.org/entity/Q7040015,Nirmal Pandey,nm0659241
http://www.wikidata.org/entity/Q7041766,Nivedita Joshi,nm0430806
http://www.wikidata.org/entity/Q7090232,Omkar Das Manikpuri,nm3493635
http://www.wikidata.org/entity/Q7117374,P. K. Venukuttan Nair,nm1137456
http://www.wikidata.org/entity/Q7089349,Om Prakash,nm0695170
http://www.wikidata.org/entity/Q6968779,Nathalia Kaur,nm5045936
http://www.wikidata.org/entity/Q7114189,Oviya,nm4250039
http://www.wikidata.org/entity/Q7117396,P. L. Narayana,nm0006770
http://www.wikidata.org/entity/Q7117504,P. S. Keerthana,nm1149405
http://www.wikidata.org/entity/Q6990170,Nellikode Bhaskaran,nm1131932
http://www.wikidata.org/entity/Q7124528,Pahari Sanyal,nm0764406
http://www.wikidata.org/entity/Q7124977,Paintal,nm0656865
http://www.wikidata.org/entity/Q7023510,Nia Sharma,nm5011985
http://www.wikidata.org/entity/Q7030270,Nicolette Bird,nm3010199
http://www.wikidata.org/entity/Q7032158,Nigaar Khan,nm3783565
http://www.wikidata.org/entity/Q7063943,Nouva Monika Wahlgren,nm2468239
http://www.wikidata.org/entity/Q6982203,Navdeep,nm1963406
http://www.wikidata.org/entity/Q6982479,Navin Nischol,nm0632615
http://www.wikidata.org/entity/Q6986935,Neeraj Vora,nm0903423
http://www.wikidata.org/entity/Q6986983,Neethu,nm2392956
http://www.wikidata.org/entity/Q6987744,Neha Oberoi,nm1800915
http://www.wikidata.org/entity/Q6987750,Neha Sharad,nm3658979
http://www.wikidata.org/entity/Q6968398,Natanya Singh,nm1413496
http://www.wikidata.org/entity/Q7117145,Bharathiraja,nm0707300
http://www.wikidata.org/entity/Q7117140,P. Balachandran,nm1548005
http://www.wikidata.org/entity/Q7117524,P. S. Srijith,nm4223506
http://www.wikidata.org/entity/Q6981411,Nausheen Ali Sardar,nm1655529
http://www.wikidata.org/entity/Q6982525,Navneet Nishan,nm0632634
http://www.wikidata.org/entity/Q6986770,Neelam Kothari,nm0624174
http://www.wikidata.org/entity/Q6986773,Neelam Shirke,nm3424534
http://www.wikidata.org/entity/Q6986875,Neena Gupta,nm0348481
http://www.wikidata.org/entity/Q6986979,Neetha Shetty,nm4090744
http://www.wikidata.org/entity/Q6987740,Neha Hinge,nm4859051
http://www.wikidata.org/entity/Q6968492,Natasha Rastogi,nm0711554
http://www.wikidata.org/entity/Q7041757,Nivedhitha,nm4318528
http://www.wikidata.org/entity/Q7041763,Nivedita Bhattacharya,nm3477013
http://www.wikidata.org/entity/Q6982481,Navin Prabhakar,nm2562720
http://www.wikidata.org/entity/Q6983479,Nazir Hussain,nm0403827
http://www.wikidata.org/entity/Q6986874,Neena Cheema,nm1569768
http://www.wikidata.org/entity/Q6986881,Neena Kulkarni,nm0474620
http://www.wikidata.org/entity/Q6987739,Neha Dubey,nm0239268
http://www.wikidata.org/entity/Q7034884,Nikhil Siddharth,nm2981266
http://www.wikidata.org/entity/Q7035116,Nikita Thukral,nm1453456
http://www.wikidata.org/entity/Q7070357,Nushrat Bharucha,nm2410391
http://www.wikidata.org/entity/Q7040057,Nirmalamma,nm0632561
http://www.wikidata.org/entity/Q7040121,Niruta Singh,nm1070319
http://www.wikidata.org/entity/Q7040569,Nishikant Dixit,nm2412421
http://www.wikidata.org/entity/Q7039545,Nipon Goswami,nm1029756
http://www.wikidata.org/entity/Q7040243,Nisha Aggarwal,nm4214601
http://www.wikidata.org/entity/Q7040540,Nishigandha Wad,nm1138572
http://www.wikidata.org/entity/Q7042213,Nizhalgal Ravi,nm0712437
http://www.wikidata.org/entity/Q7089367,Om Shivpuri,nm0794511
http://www.wikidata.org/entity/Q7093969,Onjolee Nair,nm2143210
http://www.wikidata.org/entity/Q7070413,Nutan Prasad,nm0004472
http://www.wikidata.org/entity/Q7117276,P. J. Antony,nm0030973
http://www.wikidata.org/entity/Q7123831,Padma Khanna,nm0451387
http://www.wikidata.org/entity/Q6941353,Mushtaq Khan,nm0451272
http://www.wikidata.org/entity/Q6935503,Mumtaz Ali,nm0019462
http://www.wikidata.org/entity/Q6937172,Murad,nm0613407
http://www.wikidata.org/entity/Q6960904,Nalini,nm0620546
http://www.wikidata.org/entity/Q6933626,Mukti Mohan,nm2777351
http://www.wikidata.org/entity/Q6934146,Mullanezhi,nm0611965
http://www.wikidata.org/entity/Q6958311,Nagabhushanam,nm0619057
http://www.wikidata.org/entity/Q6958678,Nagathihalli Chandrashekhar,nm1095768
http://www.wikidata.org/entity/Q6958706,Nagavally R. S. Kurup,nm0476092
http://www.wikidata.org/entity/Q6959697,Naina Das,nm3436252
http://www.wikidata.org/entity/Q6962052,Namrata Sawhney,nm2182725
http://www.wikidata.org/entity/Q6962310,Nana Palsikar,nm0658811
http://www.wikidata.org/entity/Q6963169,Nandamuri Balakrishna,nm0049395
http://www.wikidata.org/entity/Q6963225,Nandhu,nm1459609
http://www.wikidata.org/entity/Q6965313,Naramalli Sivaprasad,nm3815747
http://www.wikidata.org/entity/Q6934327,Mulraj Rajda,nm1041293
http://www.wikidata.org/entity/Q6935255,Mumaith Khan,nm1892086
http://www.wikidata.org/entity/Q6935527,Mumtaz Shanti,nm0788396
http://www.wikidata.org/entity/Q6948734,Mysskin,nm4199426
http://www.wikidata.org/entity/Q6951725,N. N. Pillai,nm1099392
http://www.wikidata.org/entity/Q6961273,Naman Shaw,nm2275814
http://www.wikidata.org/entity/Q6965558,Narayani Shastri,nm1875474
http://www.wikidata.org/entity/Q6937290,Murali Sharma,nm1302330
http://www.wikidata.org/entity/Q6959698,Naina Dhaliwal,nm4462250
http://www.wikidata.org/entity/Q6963219,Nandha Durairaj,nm3831055
http://www.wikidata.org/entity/Q6965242,Nara Rohit,nm3611091
http://www.wikidata.org/entity/Q6933620,Muktha,nm2569482
http://www.wikidata.org/entity/Q6935530,Mumtaz Sorcar,nm3376284
http://www.wikidata.org/entity/Q6951640,N. F. Varghese,nm0889941
http://www.wikidata.org/entity/Q6958779,Nagesh Bhonsle,nm0080426
http://www.wikidata.org/entity/Q6963171,Nandamuri Harikrishna,nm0620791
http://www.wikidata.org/entity/Q6963329,Nandini Bhaktavatsala,nm0620811
http://www.wikidata.org/entity/Q6965794,Narendra Prasad,nm0695266
http://www.wikidata.org/entity/Q6965818,Naresh,nm0621418
http://www.wikidata.org/entity/Q6933644,Mukul Nag,nm1217387
http://www.wikidata.org/entity/Q6937288,Murali Mohan,nm0613514
http://www.wikidata.org/entity/Q6943881,Muthukulam Raghavan Pillai,nm0683487
http://www.wikidata.org/entity/Q6963172,Nandamuri Kalyan Ram,nm2498217
http://www.wikidata.org/entity/Q6951550,N.K. Salil,nm3370087
http://www.wikidata.org/entity/Q6958766,Nagendra Prasad,nm1377248
http://www.wikidata.org/entity/Q6960746,Nakuul Mehta,nm3056551
http://www.wikidata.org/entity/Q6961913,Namitha Pramod,nm5166292
http://www.wikidata.org/entity/Q6965430,Narasimharaju,nm0707496
http://www.wikidata.org/entity/Q6965428,Narasimharaju,nm0621245
http://www.wikidata.org/entity/Q6937281,Murali Gopy,nm1729382
http://www.wikidata.org/entity/Q6958274,Naga Chaitanya,nm3602118
http://www.wikidata.org/entity/Q6933592,Mukta Barve,nm3128068
http://www.wikidata.org/entity/Q6942733,Muskaan Mehani,nm4371658
http://www.wikidata.org/entity/Q6965780,Narendra Jha,nm2368423
