,imdb_id,debut_films
4418,nm3978026,"[['2010', 'Jawani Zindabaad', 'tt1686780'], ['2010', 'Jawani Zindabaad', 'tt1686780'], ['2008', 'Chakk De Phatte', 'tt1371619'], ['2010', 'Jawani Zindabaad', 'tt1686780']]"
4419,nm7744845,"[['2015', 'Kohinoor', 'tt5022424'], ['2016/I', 'U Turn', 'tt5377564'], ['2016/I', 'U Turn', 'tt5377564'], ['2016-2017', 'Bigg Boss Kannada', 'tt2911448']]"
4420,nm4012416,"[['2004', 'Aruguru Pativratalu', 'tt8956662']]"
4421,nm7387711,"[['2014', 'Pongadi Neengalum Unga Kaadhalum', 'tt13070714'], ['2016', 'Kick', 'tt6019810']]"
4422,nm9957700,"[['2014', 'Karuthamuthu', 'tt8669448']]"
4423,nm8374266,"[['2011', 'Dil Dosti Dance', 'tt8806156'], ['2016', 'Tian tian xiang shang', 'tt5430268']]"
4424,nm4019388,"[['1941', 'Khazanchi', 'tt0214846']]"
4425,nm7474000,"[['2005', 'Minus 1', 'tt4882734']]"
4426,nm2368165,"[['1991', 'Bharat Bandh', 'tt1995262'], ['1988', 'Raktha Tilakam', 'tt0362069']]"
4427,nm7019642,"[['1970', 'Kaalam Vellum', 'tt6568614'], ['2012/I', 'The Pony Man', 'tt2096650']]"
4428,nm7337648,"[['2013', 'Masala', 'tt3334734'], ['2020', 'Shit Happens', 'tt12369126'], ['2020', 'Tamasha with Harsha', 'tt13358084'], ['2020', 'Tamasha with Harsha', 'tt13358084']]"
4429,nm5346772,"[['2015', 'Ayal Njanalla', 'tt4686500']]"
4430,nm9673065,"[['1975', 'Onderupa Eradu Guna', 'tt1360195']]"
4431,nm7079028,"[['2014', 'Peruchazhi', 'tt3686242']]"
4432,nm4225184,"[['2009', 'Kerala Cafe', 'tt1539997'], ['2011', 'Urumi', 'tt1745863'], ['2007', 'A Flowering Tree', 'tt3153264']]"
4433,nm7552591,"[['2016', 'Run Antony', 'tt5872120'], ['2019', 'By Invite Only', 'tt11622288']]"
4434,nm8169873,"[['2012', 'Kaali: Ek Punar Avatar', 'tt6352990'], ['2016', 'The Kapil Sharma Show', 'tt5747326']]"
4435,nm1160112,"[['2001', 'Kabhi Khushi Kabhie Gham...', 'tt0248126'], ['2000', 'Shikaar', 'tt0495893']]"
4436,nm4072620,"[['2009', 'Paa', 'tt1532957']]"
4437,nm5159909,"[['2012', 'Jawan of Vellimala', 'tt2265194']]"
4438,nm9731950,"[['2018', 'Satyameva Jayate', 'tt8202612'], ['2018', 'Baba Ki Chowki', 'tt11229450']]"
4439,nm4856683,"[['2012', 'Agneepath', 'tt1849718']]"
4440,nm8612305,"[['2003', 'Bahudibe Mo Jaga Balia', 'tt1459833'], ['2016', 'Bigg Boss Kannada', 'tt2911448'], ['2020', 'Anuragh Kulkarni: Karabuu', 'tt12874382']]"
4441,nm4028593,"[['2004', 'C.I.D.', 'tt0401916']]"
4442,nm7436772,"[['2008', 'Balika Vadhu', 'tt2103372']]"
4443,nm8696375,"[['2010', 'Kadaksham', 'tt1764412']]"
4444,nm8329756,"[['2013', 'Arjun: Kalimpong E Sitaharan', 'tt6107292']]"
4445,nm3436657,"[['2004', 'Sudhu Tumi', 'tt1427699']]"
4446,nm9431085,"[['2017', 'Yo Ke Hua Bro', 'tt11248430'], ['2017', 'Dance Champions', 'tt10157584']]"
4447,nm4236356,"[['1960', 'Sri Lokanath', 'tt1402563'], ['1978', 'Sankha Mahuri', 'tt1399086'], ['1978', 'Sankha Mahuri', 'tt1399086'], ['1965', 'Malajanha', 'tt0249778']]"
4448,nm0451260,"[['1929', 'Red Signal', 'tt0156944']]"
4449,nm6269780,"[['2014', 'Popcon', 'tt2737934'], ['2014', 'Box Cricket League', 'tt6141604'], ['2019', 'Sachet Tandon & Parampara Thakur: Dilbara', 'tt11367688']]"
4450,nm6693723,"[['2014', 'Kolkata Calling', 'tt4112034']]"
4451,nm4402046,"[['2003', 'Hrudayavantha', 'tt14453088'], ['2016', 'Jigar Thanda', 'tt5433442'], ['2016', 'Weekend with Ramesh', 'tt5636354']]"
4452,nm0023097,"[['1999', 'Niram', 'tt0255426']]"
4453,nm7207149,"[['2010', 'Nanhi Si Kali... Meri Laadli', 'tt13077378'], ['2020', 'Kuch Smiles Ho Jayein with Alia', 'tt12326974']]"
4454,nm3433032,"[['2005', 'Arjun', 'tt1427184']]"
4455,nm5057686,"[['2012', 'Anukokunda', 'tt2151154'], ['2018', 'Bigg Boss Telugu', 'tt7805494']]"
4456,nm7521918,"[['2015/IV', 'Maya', 'tt4944704']]"
4457,nm6661769,"[['2015', 'Bajrangi Bhaijaan', 'tt3863552'], ['2020', 'Ya Khuda a Dua', 'tt12492256'], ['2020', 'Ya Khuda a Dua', 'tt12492256'], ['2018', 'Kashmir Daily', 'tt5436698']]"
4458,nm7512142,"[['2015', 'Ramta Jogi', 'tt4934506']]"
4459,nm5809965,"[['1951', 'Jagan Mohini', 'tt0922477'], ['1947', 'Krishnaleela', 'tt3063492'], ['1970', 'Bhale Kiladi', 'tt1404597']]"
4460,nm8061218,"[['2016', 'Lion', 'tt3741834'], ['2017', 'The 74th Annual Golden Globe Awards 2017', 'tt5824900'], ['2017', 'Entertainment Tonight', 'tt0081857']]"
4461,nm3435763,"[['1995', 'Sabitri', 'tt1446152']]"
4462,nm6503676,"[['2007', 'Nari Nuhen Tu Narayani', 'tt1461256']]"
4463,nm7046538,"[['2015', 'Jiye Jaha Kahu Mora Dho', 'tt4345230']]"
4464,nm8905171,"[['1963', 'Konjum Kumari', 'tt0353635']]"
4465,nm6263230,"[['2007', 'To Pain Nebi Mu Sahe Janama', 'tt1467118']]"
4466,nm8881304,"[['2017', 'Manje Bistre', 'tt6705612'], ['2020', 'Bigg Boss', 'tt1281973']]"
4467,nm5712512,"[['2013', 'Target', 'tt2928118']]"
4468,nm3362636,"[['1977', 'Suna Sansar', 'tt0242917']]"
4469,nm3380707,"[['1973', 'Kanakalata', 'tt1404047']]"
4470,nm7886994,"[['2013', 'Ezhu Sundara Rathrikal', 'tt3422428']]"
4471,nm11715151,"[['2018', 'Sriman Surdas', 'tt9849122']]"
4472,nm7835482,"[['2010', 'Vaatsaru... The rolling stone', 'tt9074352']]"
4473,nm5896361,"[['2013', 'Anthaka Mundu Aa Tarvatha', 'tt3139000'], ['2021', 'IMDb on the Scene - Interviews', 'tt8596744']]"
4474,nm3463855,"[['2006', 'I Love My India', 'tt1440194']]"
4475,nm7630835,"[['2015', 'Chhello Divas', 'tt5086104']]"
4476,nm2245273,"[['1977', 'Paheli', 'tt0165907']]"
4477,nm6246812,"[['1975', 'Samaya', 'tt0073652']]"
4478,nm3995148,"[['1970', 'Adina Megha', 'tt0315747']]"
4479,nm4236697,"[['1977', 'Ae Nuhen Kahani', 'tt1407132']]"
4480,nm2223822,"[['1995', 'Tarpan (The Absolution)', 'tt0278761']]"
4481,nm0348465,"[['1948', 'Ghumiye Achhe Gram', 'tt0244522']]"
4482,nm3431874,"[['2005', 'Om Shanti Om', 'tt1423972']]"
4483,nm6453091,"[['2013', 'Madha Yaanai Koottam', 'tt3426300']]"
4484,nm0420672,"[['1992', 'City of Joy', 'tt0103976']]"
4485,nm8719360,"[['2015', 'Chinar Daastaan-E-Ishq', 'tt5021968']]"
4486,nm8444816,"[['2016', 'Kirik Party', 'tt6054758'], ['2016', 'Kirik Party', 'tt6054758'], ['2017', 'MTV Roadies', 'tt5017396']]"
4487,nm1938287,"[['1989', 'De Taali', 'tt0212905']]"
4488,nm5016551,"[['2011', 'Chaplin', 'tt2040306'], ['2019', 'Shah Jahan Regency', 'tt9468400'], ['2015', 'Sabka Sapna Money Money', 'tt14169614'], ['2019', 'Shah Jahan Regency', 'tt9468400']]"
4489,nm4852977,"[['2010', 'Kshanbhar Vishranti', 'tt2022444'], ['2012', 'Satrangi Re', 'tt2182099'], ['2017', 'Baghtos Kay Mujra Kar', 'tt6009102']]"
4490,nm0097872,"[['1931', 'Chup', 'tt0156402'], ['1931', 'Rishir Prem', 'tt0155113'], ['1933', 'Rajrani Meera', 'tt0263914'], ['1941', 'Kavi Joydev', 'tt0156697']]"
4491,nm8636752,"[['2015', 'Kalash-Ek Vishwaas', 'tt4980540'], ['2020', 'Kuch Smiles Ho Jayein with Alia', 'tt12326974']]"
4492,nm4620772,[]
4493,nm6148532,"[['2010', 'Varudu', 'tt1582637'], ['2017', 'Bigg Boss Telugu', 'tt7805494']]"
4494,nm0222494,"[['1941', 'Shejari', 'tt0330883']]"
4495,nm1306410,"[['1987', 'Satyamev Jayate', 'tt0230737'], ['2011', 'Via Kargil', 'tt2107858'], ['2009', 'Paying Guests', 'tt1176961'], ['2018', 'Guftagu with Anu', 'tt12397040']]"
4496,nm3510429,"[['1994', 'Sakhi Rahila Ae Singha Duara', 'tt1435577']]"
4497,nm9139671,"[['2014', 'Lagori - Maitri Returns', 'tt14269966']]"
4498,nm6645180,"[['', 'Sisters', 'tt3881022']]"
4499,nm1981904,"[['1997', 'Char Adhyay', 'tt1934208'], ['2003', 'Byatikrami', 'tt0470251']]"
4500,nm9577334,"[['2015', 'Dilli Wali Thakur Gurls', 'tt7972346'], ['2016', 'Bigg Boss', 'tt1281973']]"
4501,nm0592894,"[['1975', 'Samaya', 'tt0073652']]"
4502,nm3129796,"[['2005', 'Bluffmaster!', 'tt0476527']]"
4503,nm6440625,"[['1994', 'Manathe Vellitheru', 'tt0214914']]"
4504,nm7621667,"[['2016', 'Dangal', 'tt5074352'], ['2017', 'Secret Superstar', 'tt6108090'], ['2020', 'The Twist', 'tt11754278'], ['2016', 'Koffee with Karan', 'tt0445883']]"
4505,nm7998819,"[['2002', 'Majestic', 'tt14690422'], ['2002', 'Majestic', 'tt14690422'], ['2008', 'Chaitrada Chandrama', 'tt14253258']]"
4506,nm8461050,"[['2012-2015', 'Ek Veer Ki Ardaas: Veera', 'tt6994570']]"
4507,nm8205920,"[['2016', 'Oru Naal Koothu', 'tt5795286']]"
4508,nm3874979,"[['2008', 'De Dhakka', 'tt1630235'], ['2017', 'The Kapil Sharma Show', 'tt5747326']]"
4509,nm5058490,"[['2012', 'Anukokunda', 'tt2151154']]"
4510,nm1041663,"[['1992', 'Ishq Khuda Hain', 'tt3146112']]"
4511,nm7287282,"[['2013', 'Bharat Ka Veer Putra - Maharana Pratap', 'tt3216182']]"
4512,nm3380144,"[['1975', 'Jajabar', 'tt1399030'], ['1979', 'Sautuni', 'tt1407291'], ['2011', 'Secrets of Media Artist', 'tt4413330']]"
4513,nm9654612,"[['2011', 'Pudhcha Paaul', 'tt8306978'], ['2015', 'Jhalak Dikhhla Jaa', 'tt8389566']]"
4514,nm6168317,"[['2013', 'Dhoom:3', 'tt1833673'], ['2016', 'Jhalak Dikhhla Jaa', 'tt8389566']]"
4515,nm6798708,"[['2010', 'Chal Chaliye', 'tt9415812'], ['2015', 'Panchagavya', 'tt4066462'], ['2015', 'Panchagavya', 'tt4066462'], ['2015', 'Panchagavya', 'tt4066462']]"
4516,nm1693210,"[['1990', 'Chanakya', 'tt0389593'], ['2013', 'Shootout at Wadala', 'tt2301155'], ['2005', '99.9 FM', 'tt0926029'], ['2019', 'Tyson', 'tt11519886']]"
4517,nm0654926,"[['1973/II', 'Kaadu', 'tt0364453']]"
4518,nm4178984,"[['2010', 'Yakshiyum Njanum', 'tt1776363']]"
4519,nm7674551,"[['2014', 'Mukunda', 'tt4305752'], ['2019', 'Suryakantham', 'tt9468644']]"
4520,nm8898786,"[['2017', 'Dhairyam', 'tt6737944'], ['2017', 'Snehada Jeevigaalu... Friendship Is Forever & Ever...', 'tt8833340'], ['2017', 'Bigg Boss Kannada', 'tt2911448']]"
4521,nm8810117,"[['2017', 'Saheba', 'tt6577710']]"
4522,nm1195723,"[['1949', 'Kanniyin Kathali', 'tt0260117'], ['1971', 'Nyayave Devaru', 'tt1389535']]"
4523,nm3286086,"[['2000', 'Ghar Ek Mandir', 'tt3890300']]"
4524,nm7570471,"[['2016', 'Dhara 302', 'tt5005142']]"
4525,nm9241170,"[['2009', 'Agle Janam Mohe Bitiya Hi Kijo', 'tt8512990']]"
4526,nm4973615,"[['2007', 'Junda Eman Gunda', 'tt8638696'], ['2016', 'Gaane Ki Aane', 'tt8180690']]"
4527,nm8107386,"[['2016', 'Sairat', 'tt5312232'], ['2016', 'Casting Couch with Amey & Nipun', 'tt10062526']]"
4528,nm7792273,"[['2012', 'Thatteem Mutteem', 'tt5602308'], ['2019', 'Manoharam', 'tt9906644']]"
4529,nm1905056,"[['2004', 'Chai Pani Etc.', 'tt0457824']]"
4530,nm7331044,"[['2014', 'Majha Honeymoon', 'tt4690100'], ['2017', 'Casting Couch with Amey & Nipun', 'tt10062526']]"
4531,nm3971630,"[['1989', 'In Which Annie Gives It Those Ones', 'tt0233926'], ['2016', 'Making of the Film: Fan', 'tt13766038']]"
4532,nm0430786,"[['1970', 'Bachpan', 'tt0213475']]"
4533,nm0451281,"[['1990', 'Tum Mere Ho', 'tt0173369'], ['2013', 'Rab da Vaasta...', 'tt3071492']]"
4534,nm7457659,"[['2012', 'Ranveer', 'tt5242068'], ['2019', 'The Kapil Sharma Show', 'tt5747326']]"
4535,nm6020661,"[['2010', 'Adaalat', 'tt1943898'], ['2016', 'Box Cricket League', 'tt6141604']]"
4536,nm0657155,"[['1973', 'Zanjeer', 'tt0070947'], ['2001', 'Woh Kaun Thi', 'tt2666394']]"
4537,nm2188355,"[['2000', 'The Steal', 'tt1369839']]"
4538,nm7605611,"[['2015', 'A Tale of Punjab', 'tt4840668']]"
4539,nm9554571,"[['2017', 'Yeh Moh Moh Ke Dhaage', 'tt7275814']]"
4540,nm8696732,"[['2011', 'Tere Liye', 'tt7154568']]"
4541,nm6788819,"[['2013', 'Pottas Bomb', 'tt4056766']]"
4542,nm1428051,"[['1998', 'Velai', 'tt1509834'], ['1988', 'Annanagar Mudhal Theru', 'tt8914562'], ['1992', 'Unakkaga Piranthen', 'tt10158552']]"
4543,nm5706737,"[['2009', 'Sukh by Chance', 'tt8024592'], ['2020', 'Kuch Smiles Ho Jayein with Alia', 'tt12326974']]"
4544,nm7630834,"[['2012', 'Kevi Rite Jaish', 'tt2365873'], ['2020', 'Manan Ni Therapy', 'tt12441406']]"
4545,nm3952989,"[['2010', 'Kaadhal Solla Vanthaen', 'tt1675743']]"
4546,nm9048263,"[['2013', 'Meiyyazhagi', 'tt8246276']]"
4547,nm1389535,"[['1989', 'Bharat Ek Khoj', 'tt0155424']]"
4548,nm7998136,"[['2011', 'Mere Brother Ki Dulhan', 'tt1740710']]"
4549,nm3488221,"[['1994', 'Suna Bhauja', 'tt1435592']]"
4550,nm3449605,"[['2005', 'Dharma Ra Heba Jay', 'tt1459863']]"
4551,nm8682329,"[['2016', 'Balle Vellaiyathevaa', 'tt6385852']]"
4552,nm5030702,"[['2012', 'OMG: Oh My God!', 'tt2283748'], ['2018', '102 Not Out', 'tt6580564'], ['2018', '102 Not Out', 'tt6580564'], ['2012', 'Kevi Rite Jaish', 'tt2365873']]"
4553,nm8542828,"[['2010', 'Gundairaj', 'tt3654190'], ['2017', 'Bigg Boss', 'tt1281973']]"
4554,nm8324884,"[['2014', 'Goal: Jassi Gill, Ammy Virk, Hardy Sandhu & Girik Aman', 'tt10110342'], ['2017', 'The Kapil Sharma Show', 'tt5747326']]"
4555,nm7004425,"[['1994', 'Sakhi Rahila Ae Singha Duara', 'tt1435577']]"
4556,nm7772886,"[['2015', 'Rangila Baba', 'tt5251558']]"
4557,nm2259748,"[['1998', 'C.I.D.', 'tt0401916'], ['2013', 'MTV Webbed', 'tt3213338']]"
4558,nm9080744,"[['2014-2016', 'Kumkum Bhagya', 'tt3911870']]"
4559,nm9080946,"[['2015', 'MTV Warrior High', 'tt5266398'], ['2018', 'Bigg Boss', 'tt1281973']]"
4560,nm4260238,"[['2011', 'Aashiqui.In', 'tt1814619']]"
4561,nm8490426,"[['2017', 'Munna Michael', 'tt6117702'], ['2017', 'The Kapil Sharma Show', 'tt5747326']]"
4562,nm3383003,"[['1985', 'Jaga Hatare Pagha', 'tt1411713']]"
4563,nm4974278,"[['2007', 'Uroniya Mon', 'tt13624226'], ['2010', 'Bohagot Birinar Biya', 'tt13625458']]"
4564,nm9046092,"[['2017', 'Mei Mai', 'tt6981874']]"
4565,nm8402817,"[['2016', 'Jaguar', 'tt6024364']]"
4566,nm8128052,"[['2016', 'Guppedantha Prema', 'tt5702600']]"
4567,nm7339980,"[['2012', 'Krishnam Vande Jagadgurum', 'tt2499856'], ['2018', 'Mahanati', 'tt7465992'], ['2017', 'Gautamiputra Satakarni', 'tt5832544']]"
4568,nm5970966,"[['1998', 'C.I.D.', 'tt0401916'], ['2016', 'Box Cricket League', 'tt6141604']]"
4569,nm1632824,"[['2009', 'Prem Rogi', 'tt1468361'], ['2015', ""Koshish-It's a Beautiful Day"", 'tt6255806'], ['2017', 'Piu Ka Pen', 'tt7425582'], ['2016', 'Laapata', 'tt6262488']]"
4570,nm6643390,"[['2013', 'Idukki Gold', 'tt3282088']]"
4571,nm9280000,"[['1987', 'Velaikkaaran', 'tt0320718']]"
4572,nm7003402,"[['2012', 'Room Partners', 'tt5932746']]"
4573,nm5965381,"[['2012', 'Gud Boy', 'tt2955286']]"
4574,nm7939180,"[['2014', 'Neenade Naa', 'tt5483192']]"
4575,nm5704026,"[['2002', 'Super Pai', 'tt0380964'], ['2017', 'Film Companion: Movie Reviews', 'tt6583158']]"
4576,nm8178567,"[['2017', 'How to Be a Latin Lover', 'tt4795124'], ['2019', 'La Llorona Gives Homage to Immigrants', 'tt11742806']]"
4577,nm3395929,"[['1975', 'Mamata', 'tt0312945'], ['1983', 'Bhakta Salabega', 'tt1411657']]"
4578,nm6817038,"[['2013', 'Sahasam', 'tt2905768']]"
4579,nm8837260,"[['2017', 'Angamaly Diaries', 'tt6167894']]"
4580,nm1161317,"[['1966', 'Atithi', 'tt0058925'], ['1974', 'Mouchak', 'tt1587224']]"
4581,nm3272269,"[['2008/I', 'Good Night', 'tt1353170'], ['2018/XI', 'Mother', 'tt6565856']]"
4582,nm6792218,"[['2014-2015', 'Everest', 'tt4059976']]"
4583,nm4593407,"[['1962', 'Konga Nattu Thangam', 'tt6912996']]"
4584,nm0801797,"[['1990', 'Paattali Magan', 'tt12409906']]"
4585,nm7682496,"[['2015', 'Bang Baaja Baaraat', 'tt5145742']]"
4586,nm3277309,"[['2002', 'Tarzan Ki Beti', 'tt2728318'], ['2017', '62nd Filmfare Awards', 'tt11194048']]"
4587,nm4470660,"[['1993', 'Shri Krishna', 'tt0268085']]"
4588,nm4179342,"[['2007', 'Chaldi Da Naam Gaddi', 'tt12491982'], ['2017', 'Lahoriye', 'tt6882872'], ['2016', 'Love Punjab', 'tt5569468'], ['2017', 'Lahoriye', 'tt6882872']]"
4589,nm1696660,"[['1946', 'Vidyaptahi', 'tt11465734']]"
4590,nm0382504,"[['1941', 'Love on the Dole', 'tt0033853']]"
4591,nm7111158,"[['2015', 'RangiTaranga', 'tt4432480']]"
4592,nm3070421,"[['2013', 'Rajjo', 'tt2438764'], ['2006', 'Tales of the Rat Fink', 'tt0491698']]"
4593,nm8597764,"[['2017', 'Alamaara', 'tt6239586']]"
4594,nm7287295,"[['2008-2012', 'Hamari Devrani', 'tt8765598']]"
4595,nm1494462,"[['1973', 'Jawai Vikat Ghene Haye', 'tt14084626']]"
4596,nm3445413,"[['1996', 'Yashoda', 'tt1449288']]"
4597,nm0707426,"[['1987', 'Agni Putrudu', 'tt0257375']]"
4598,nm10241573,"[['2018', 'Akhil: Teri Khaamiyan', 'tt9242880'], ['2019', 'Akhil: Beautiful', 'tt10461132']]"
4599,nm3257542,"[['1998', 'Abhay', 'tt14044294']]"
4600,nm6277267,"[['2009', 'Yeh Rishta Kya Kehlata Hai', 'tt7112704'], ['2015', ""Man's World"", 'tt5067172'], ['2018', ""BFF's with Vogue"", 'tt10250856'], ['2019', 'Sachet Tandon & Parampara Thakur: Dilbara', 'tt11367688']]"
4601,nm3792384,"[['2007', 'Laayi Lagg', 'tt14629222'], ['2013', 'Fer Mamla Gadbad Gadbad', 'tt2949246'], ['2018', 'Laavaan Phere', 'tt7897324']]"
4602,nm5037569,"[['2012', ""Midnight's Children"", 'tt1714866'], ['2021', 'The Case', 'tt14169522'], ['2018', 'Josh Talks', 'tt8672224']]"
4603,nm0052005,"[['1982', 'Aparoopa', 'tt0083570']]"
4604,nm3482853,"[['1991', 'Ki Heba Sua Posile', 'tt1431262']]"
4605,nm0794513,"[['1948', 'Ziddi', 'tt0235094']]"
4606,nm5839529,"[['2013', 'Jatt Boys Putt Jattan De', 'tt3089920']]"
4607,nm7484787,"[['2015/I', 'Baby', 'tt3848892']]"
4608,nm7489638,"[['2015', 'Lodde', 'tt4903314']]"
4609,nm3979255,"[['1948', 'Nirmala', 'tt0251296']]"
4610,nm7065608,"[['2011', 'The Desire: A Journey of a Woman', 'tt1776994'], ['2011', 'The Desire: A Journey of a Woman', 'tt1776994']]"
4611,nm4637255,"[['2011', 'Raada Rox', 'tt5489544']]"
4612,nm3833465,"[['2008', 'Thoda Pyaar Thoda Magic', 'tt1191138']]"
4613,nm2836612,"[['2002/II', 'Devdas', 'tt0322004'], ['2008', 'Jonbai 4', 'tt8938590']]"
4614,nm8631076,"[['2012', 'Balika Vadhu', 'tt2103372']]"
4615,nm0534852,"[['1989', 'Hamaal De Dhamaal', 'tt5495080']]"
4616,nm3882344,"[['2004', 'WOH', 'tt0415373']]"
4617,nm5964931,"[['2006', 'Bommarillu', 'tt0843326'], ['2005', 'A Film by Aravind', 'tt3319248'], ['2014', 'Meelo Evaru Koteeswarudu', 'tt3922964']]"
4618,nm6164470,"[['1970', 'Enga Mama', 'tt1440164']]"
4619,nm6341035,"[['2014/I', 'Sold', 'tt1411956']]"
4620,nm2832472,"[['2006', 'Efter brylluppet', 'tt0457655']]"
4621,nm4001362,"[['2010', 'Paiyaa', 'tt1496832'], ['2015', 'Nach Baliye', 'tt1127012']]"
4622,nm3933547,"[['2009', 'Bollywood Hero', 'tt1269776'], ['2018', 'VIVO #OnTheGo', 'tt8517602']]"
4623,nm8447176,"[['2010', 'Zindgi Ka Har Rang ... Gulaal', 'tt12245450'], ['2016', 'Jhalak Dikhhla Jaa', 'tt8389566']]"
4624,nm7548924,"[['2015', 'Akhil', 'tt4974356'], ['2016', 'The Kapil Sharma Show', 'tt5747326']]"
4625,nm0051857,"[['1943', 'School Master', 'tt0234675']]"
4626,nm3369322,"[['1966', 'Matira Manisha', 'tt0060679']]"
4627,nm5107399,"[['2014', 'Children of War', 'tt3369670']]"
4628,nm1978626,"[['1984', 'Vai Pandhal', 'tt11354426']]"
4629,nm3994676,"[['2007', 'Athidhi', 'tt0954914']]"
4630,nm0539684,"[['1965', 'Noor Mahal', 'tt0388299']]"
4631,nm1506427,"[['1975', 'Zunj', 'tt10147408'], ['1990', 'Julum', 'tt0390150']]"
4632,nm7216594,"[['2013', 'Dasavala', 'tt14019516']]"
4633,nm7785804,"[['2014', 'Karuthamuthu', 'tt8669448']]"
4634,nm0710549,"[['1994', 'Bandit Queen', 'tt0109206'], ['2016', 'Budhia Singh: Born to Run', 'tt5805252'], ['2016', 'Rorito: Write the New', 'tt11132632'], ['2001', 'Monsoon Wedding', 'tt0265343']]"
4635,nm3442433,"[['1979', 'Maanini', 'tt1411728'], ['1994', 'Gopa Re Badhhuchhi Kala Kanhei', 'tt1468318'], ['1994', 'Gopa Re Badhhuchhi Kala Kanhei', 'tt1468318'], ['1999', 'Katha Rahigala Kala Kala Ku', 'tt1468332']]"
4636,nm1748647,"[['2001', 'Ja Re Ja', 'tt5375132']]"
4637,nm9865920,"[['2018', 'Total Dadagiri', 'tt7817448']]"
4638,nm9818808,"[['2016', 'Jhanj Lobongo Phool', 'tt10195508']]"
4639,nm3426167,"[['2008', 'Satya Meba Jayate', 'tt1440283'], ['2005', 'Jiwan Mrutyu', 'tt1440211']]"
4640,nm5913962,"[['2012', 'Peddlers', 'tt2198101']]"
4641,nm1272262,"[['1947/II', 'Meerabai', 'tt0156783']]"
4642,nm1273961,"[['1964', 'Momer Alo', 'tt0214958'], ['2018', 'Jonaki', 'tt6346982']]"
4643,nm7479044,"[['2014', 'Balyakalasakhi', 'tt3476368']]"
4644,nm8325277,"[['2009', 'Yeh Rishta Kya Kehlata Hai', 'tt7112704'], ['2019', 'PrimeTime Partners, Pinkvilla', 'tt10723934']]"
4645,nm3432132,"[['1994', 'Rakhile Siba Mariba Kie', 'tt1435573'], ['1994', 'Rakhile Siba Mariba Kie', 'tt1435573'], ['1991', 'Bastra Haran', 'tt0242302'], ['1991', 'Bastra Haran', 'tt0242302']]"
4646,nm3378063,"[['1996', 'Koili', 'tt1469359'], ['2015/IV', 'Maya', 'tt4944704']]"
4647,nm4699879,"[['2012', 'The Bhai', 'tt2073098'], ['2017', 'Do, ke teen?', 'tt7628454'], ['2017', 'Do, ke teen?', 'tt7628454']]"
4648,nm4782342,"[['2016', 'Jaana Na Dil Se Door', 'tt7763100'], ['2011', ""That's So Awesome"", 'tt1943503'], ['2016', 'Jaana Na Dil Se Door', 'tt7763100']]"
4649,nm6353139,"[['2015', 'Meeruthiya Gangsters', 'tt4117066']]"
4650,nm9928129,"[['2018', 'Qaff Studio Madh One', 'tt8594004'], ['2018', 'Qaff Studio Madh One', 'tt8594004']]"
4651,nm1796962,"[['1998', 'Woh', 'tt7396230'], ['2013', 'Two Cubes Pls', 'tt3662608'], ['2009', ""What's Your Raashee?"", 'tt1242530']]"
4652,nm9742843,"[['2016', 'Nasu Nasu Lagi Jai', 'tt11474250']]"
4653,nm9178341,"[['2016/II', 'Transient', 'tt8689128']]"
4654,nm7391799,"[['2014', '2014 Fear of the Year', 'tt4184046']]"
4655,nm1207469,"[['1985', 'Scandal', 'tt2016276']]"
4656,nm9783834,"[['2010', 'Devi', 'tt8985322'], ['2018', 'Dance Jodi Dance', 'tt9557674']]"
4657,nm10216570,"[['2018', 'Sidhu Moose Wala: Jatt Da Muqabla', 'tt9187256'], ['2019', 'Sidhu Moose Wala: Dogar', 'tt10949882']]"
4658,nm6550535,"[['2009', 'Uttaran', 'tt6814630']]"
4659,nm3745258,"[['2006', 'Return to Rajapur', 'tt0444415']]"
4660,nm9928130,"[['2018', 'Qaff Studio Madh One', 'tt8594004'], ['2018', 'Qaff Studio Madh One', 'tt8594004'], ['2018', 'Qaff Studio Madh One', 'tt8594004']]"
4661,nm9928128,"[['2018', 'Qaff Studio Madh One', 'tt8594004'], ['2018', 'Qaff Studio Madh One', 'tt8594004']]"
4662,nm3566189,"[['1995', 'Kula Nandan', 'tt1446092']]"
4663,nm8850255,"[['2016', 'Ishti', 'tt14214652']]"
4664,nm9928127,"[['2018', 'Qaff Studio Madh One', 'tt8594004'], ['2018', 'Qaff Studio Madh One', 'tt8594004']]"
4665,nm9928126,"[['2018', 'Qaff Studio Madh One', 'tt8594004'], ['2018', 'Qaff Studio Madh One', 'tt8594004']]"
4666,nm4566338,"[['2011', 'Mu Premi Mu Pagala', 'tt2022471']]"
4667,nm0537977,"[['1988', 'Antaranga', 'tt0215520'], ['1989', 'Mone Mone', 'tt7372356'], ['1998', 'Dahan', 'tt0143202'], ['2009', 'Challenge', 'tt1399178']]"
4668,nm7172762,"[['2011', 'Dil Dosti Dance', 'tt8806156'], ['2013', 'Dance India Dance', 'tt1392552']]"
4669,nm3377011,"[['2005', 'Jiwan Mrutyu', 'tt1440211']]"
4670,nm3510750,"[['1986', 'Jor Jar Mulak Tar', 'tt1404045']]"
4671,nm6846747,"[['2013', 'Kaunri Kanya - 3D', 'tt3311586']]"
